gene,fg,bg,ratio,p,LRT,tested,informative,outliers,p_UT,LRT_UT
FAM160B1,0.3122628248902776,0.266300837003448,1.172594229909366,0.132632123216041,2.261423175212258,10,0,1,2.317193638945447e-05,37.30961103599111
FAM160B2,0.6699611916584515,0.606076979839051,1.1054061017733514,0.1897231610755571,1.719766059599351,10,1,1,2.018700051564792e-08,53.84683923290868
FAM161A,1.050767884444005,1.521105884820323,0.6907920710385815,8.090084158141053e-12,46.74378546977096,10,2,0,0.07404901906049544,15.67226763186773
FAM161B,1.04525134442878,1.39160176627989,0.7511138385682035,7.518742600742812e-07,24.47737895800674,10,1,0,0.03384600436858154,18.11647632071981
FAM162A,0.9536656286571958,0.8520524982472489,1.1192568892397763,0.401244317709897,0.7045940544612677,10,0,1,0.002329457355737974,25.65098960544583
FAM162B,0.7982999211705823,1.610837636666269,0.495580624017896,3.056371160825577e-06,21.78084012418367,9,0,0,0.6851437948338089,5.661007961152791
FAM163A,0.7889228326338983,0.6541543525810263,1.2060193890343014,0.2537720714221248,1.302417718485231,9,0,0,0.7961368430220122,4.631504815067274
FAM163B,0.7998095569997302,0.6440597905471261,1.2418250118056513,0.1499884943315108,2.072367867163848,10,0,1,0.0005017463577784431,29.65688278785365
FAM166A,1.579483114894902,1.335923760936605,1.1823153095110304,0.03939115920925151,4.243918153530103,10,0,0,0.1215336981062649,14.02231368283174
FAM166B,1.017066041104248,1.326459745018128,0.7667522854908412,0.01316862110786521,6.146314957473805,9,0,0,0.01037944196002571,19.98855387706863
FAM167A,1.348115898959951,0.8362383634304171,1.612119173090445,7.269704031520607e-05,15.73932428355511,9,0,1,0.006006023532928007,21.46658379028304
FAM167B,0.7245944585394335,0.6788582161228706,1.0673723044522818,0.6782730770564043,0.1720763127405007,10,0,0,0.03187768747893127,18.29722279581438
FAM168A,0.04369621889625729,0.04954059354623364,0.882028570276977,0.7850302985666265,0.0744032765655902,10,0,0,0.2850105208649309,10.86593491635358
FAM168B,0.06672681337146766,0.07002273013348846,0.9529307589730134,0.9177205060164029,0.01067202752733465,9,0,0,0.3041665672872546,9.470559487680475
FAM169A,0.4422945976622555,0.7009184969065451,0.6310214377481717,2.681607114141116e-08,30.92524553680414,10,0,0,0.4214244417654835,9.173399409715785
FAM169B,1.733544122138665,1.83671212173211,0.9438300654888951,0.5691887165394606,0.324041832200237,10,0,0,0.01032049287601711,21.57706694849185
FAM170A,1.221805773114672,1.598948137327521,0.7641309587168951,0.000804758300605779,11.23022633415167,10,3,0,2.14203244031097e-09,58.94278083931931
FAM170B,1.740161155725479,1.849798360168976,0.9407301861628411,0.4380553115437031,0.6013712457279325,10,0,0,0.0005451531611555538,29.44428075099859
FAM171A1,0.5053995646267627,0.3092898503394245,1.634064499924977,0.04538843500802492,4.004147875035414,10,2,0,0,101.3275160620142
FAM171A2,0.3593192950465626,0.3659286510914437,0.9819381291266275,0.8614183211382933,0.03047433033498237,10,0,1,2.745594124275996e-07,47.83189950764427
FAM171B,0.4107350130754031,0.4628137616668828,0.8874736386318517,0.144012969606874,2.134547319597914,10,0,0,0.02756976299227487,18.73208628695284
FAM172A,0.1246738475154785,0.1636444659725243,0.7618580119685262,0.1767184514904825,1.82500685269315,10,0,1,0.01388889598880383,20.73326326164261
FAM172BP,0.4020946949812175,0.866588134308614,0.46399746207235903,2.220446049250313e-16,67.75916804324879,9,3,0,0,159.9011089980704
FAM173A,0.6192806572199321,1.122689253406586,0.551604689668885,4.973998395385593e-07,25.27387713983626,9,0,1,2.732862824927906e-10,61.18072592960198
FAM173B,1.797607288413363,1.264430924064124,1.4216729867974975,0.001470750637668661,10.11490438254441,8,0,1,4.562148405728994e-05,31.72754940292361
FAM174A,1.124766815326699,1.306284579307937,0.8610427108636579,0.2884021663587307,1.127065375439997,9,0,0,0.3157663195688162,9.323234197053353
FAM174B,0.9452895035168127,1.092096611081376,0.8655731497791233,0.375002892538901,0.7870194836059454,9,0,0,0.5394962998259161,6.973483464461424
FAM175A,0.607945722530747,0.8397806882070453,0.7239339163999207,0.0003477209263178516,12.79406393411045,10,0,1,0.0006775530346536662,28.88527112460361
FAM175B,0.3702966139718029,0.3975760158226849,0.9313856954010818,0.5579503821578783,0.3432654455627926,10,0,0,0.2033048020380352,12.18085048039575
FAM177A1,0.7156293143801161,0.6210448033963706,1.1522990136403712,0.2744754815245382,1.194242398867573,10,0,0,0.5363494010281981,7.978152669897099
FAM177B,2.078264091113253,1.610251937806511,1.2906452973714593,0.0139211533088669,6.048114685156179,8,0,1,0.00857873391708408,18.87784641436519
FAM178A,0.6435007042046673,0.7078094538929105,0.909143980297877,0.1146774826518898,2.488547960318101,9,0,0,0.1010075301718989,13.32939548588911
FAM178B,2.093005865050098,1.951937603578279,1.072270886740034,0.1769033314152862,1.823448573770293,10,0,0,0.02020520148158278,19.64918945142563
FAM179A,1.386324394323901,1.194469626205116,1.1606192103254365,0.001094741033299651,10.66005558428878,10,4,0,5.028513860860784e-08,51.75522853672737
FAM179B,0.4772116206571745,0.4659495237862707,1.024170207921641,0.6577657144605014,0.1962490248333779,10,0,0,0.0008986439179629047,28.15489261968469
FAM180A,0.7489893982111312,0.7926168683776244,0.9449576814384578,0.6841018009832138,0.1655450469934294,10,0,0,0.2440882635989517,11.48235476434638
FAM180B,1.021310340632744,1.526473398373836,0.6690652727527081,0.000651550372674059,11.62260630930723,10,0,0,0.4940678579378422,8.403309127221291
FAM181A,0.8807123722791782,0.9084600444489641,0.9694563648238195,0.8030256694180281,0.06221694528358057,9,0,0,0.5485445998663325,6.890014080769106
FAM181B,0.689085715171913,1.003777569334663,0.6864924423731265,0.002058354997525158,9.496755949401631,7,0,1,9.677904634575185e-06,33.18091544287927
FAM183A,0.4114425928500879,0.8490290922698857,0.48460364502951603,0.0002855511238541997,13.16287043577267,9,0,0,0.1542390760814172,11.93254400838669
FAM184A,0.3020981565310912,0.3341072926673803,0.9041950390225222,0.1884269234416396,1.729874519420264,10,0,0,0.02298359944427253,19.27114636393526
FAM184B,0.956199939143771,1.023542378879632,0.9342064958662738,0.1685810631285061,1.895516161661362,10,0,0,0.009854551371379361,21.70725195470732
FAM185A,1.199218769217457,1.381534839320715,0.8680336789820655,0.05819680920434911,3.588041006434651,10,0,0,0.05285741321743842,16.74528690451552
FAM186A,2.559835604823962,2.929104873749148,0.8739310182320189,5.973372907419616e-09,33.8433236234996,10,7,0,0,344.7706769293291
FAM186B,1.191992862246837,1.704638456814263,0.6992643263924183,2.176037128265307e-14,58.36274082759337,10,2,0,4.363176486776865e-13,77.82580221246462
FAM187A,0.6796788626729929,0.9102229461289665,0.7467169066255241,0.002020612010979805,9.530716666697117,10,3,0,5.843964090423981e-09,56.67023021386922
FAM187B,2.665525386651859,3.066436731693321,0.8692582368004462,0.01989380316010814,5.4211894255277,8,0,0,0.000126177889077983,29.32568417598668
FAM188A,0.1847980400093496,0.1563620591372249,1.1818598516099676,0.3439436420655348,0.8956765365346655,10,0,0,0.2843380366458719,10.87552019367922
FAM188B,0.8230129481654133,1.081268188021682,0.7611552409316882,0.0001099568290092723,14.957556241563,9,0,1,1.589387383926777e-07,46.91827437516622
FAM189A1,1.008922398053763,1.048526945472552,0.9622283932808803,0.6434081257774618,0.2143124738176994,9,0,1,0.0003780625693885487,28.56408811785877
FAM189A2,0.4846852918503285,0.5625272994419426,0.8616209245865266,0.1803071550770438,1.795090578212694,9,0,0,0.1969776981721543,11.08412998372296
FAM189B,0.5488195674101792,0.3101943769466609,1.769276325420144,9.92377668929123e-09,32.85612772725108,10,5,0,4.933202613077725e-08,51.79920407303507
FAM192A,0.1523471427447053,0.2380047923347927,0.6401011561582512,0.08355292988902241,2.994398606540017,9,0,0,0.5988069479700118,6.433373732504151
FAM193A,0.5906087833760296,0.5085137391978236,1.16144115261804,0.008010656218782053,7.031090399599634,10,3,0,6.883382752675971e-15,86.87494145848177
FAM193B,0.5411686077547618,0.5960123676488565,0.9079821781040522,0.2013349061085199,1.632664503547858,10,0,1,0.000548094216529682,29.43048069412907
FAM194A,1.461843752236587,2.003722268687135,0.7295640593915275,3.893461641979457e-08,30.20180888869072,10,4,0,4.361478922465523e-08,52.08214365290769
FAM194B,2.544434883785132,3.482788073143308,0.7305741349598434,1.281363903871124e-11,45.84275820053881,10,4,0,5.551115123125783e-16,92.18030969041865
FAM195A,0.6099276165290145,0.5091912458754839,1.1978360222598257,0.3727460607777938,0.7944894387201202,9,2,0,2.001441268273396e-08,51.61020050027855
FAM195B,0.445348053028357,0.2977784376327628,1.4955685057948533,0.140380078439124,2.173787923940836,9,0,1,0.01015512318000689,20.04822720394941
FAM196A,1.120654811462712,1.071145820517323,1.0462205892018306,0.5303941839565738,0.3936362818167254,10,0,0,0.004226598884194299,24.0476567857113
FAM196B,0.8997352660642831,0.9136030813045628,0.9848207437955688,0.8332493266070607,0.04432542386712157,10,0,0,0.3806225657061868,9.637474400973588
FAM198A,1.861362620034642,1.848611584607368,1.0068976282164661,0.9031685581469854,0.01480107421230059,10,2,0,1.221245327087672e-15,90.57258933767298
FAM198B,0.9512299556711074,0.8642206054035756,1.100679559968256,0.2365793585589782,1.400861632879241,10,0,1,4.477618276155226e-11,67.60662542743376
FAM199X,0.0265363054110472,0.07356367042562009,0.36072568507681985,0.2050617544219907,1.605952046641505,10,0,0,0.09413044733723941,14.88546631460122
FAM19A1,0.01596337492903073,0.04985109530592366,0.32022114721988565,0.1742623405243575,1.845888533274774,10,0,0,0.935840348522298,3.597769601363098
FAM19A2,0.01835278497245377,0.06030473323145832,0.30433407112528166,0.152560494126226,2.046460653120903,9,0,0,0.9175636462179169,3.251982145656484
FAM19A3,1.600071849209792,1.50946746073626,1.0600240752651526,0.6258749843272462,0.2376962414673471,10,0,0,0.182100624814082,12.58903265346999
FAM19A4,0.2341353182211578,0.3369223975965083,0.6949235785195667,0.1700554570828163,1.882454348776264,10,0,0,0.9661800525670066,2.951675319766309
FAM19A5,0.6671987669746292,0.1557949807408165,4.282543402887888,1.421831832271181e-07,27.69290573126318,9,0,1,0,154.2100034338205
FAM200A,1.064320451807651,0.8777765596415109,1.2125186530867555,0.02671862620526688,4.908901632548805,8,0,1,2.046612123107749e-07,44.09702461490451
FAM200B,1.132630243330061,1.181058356634642,0.9589960030065118,0.4877551360740872,0.4814746122974611,10,0,1,3.852702776807604e-07,47.04314178687127
FAM203A,1.030373436841789,1.160043057822033,0.8882199931236197,0.1802617465090495,1.79546480351928,10,0,0,0.006052547738475855,23.06473931754226
FAM204A,0.5508759028357538,0.7968712255396703,0.6912985250065725,0.002988296849288474,8.81460016897472,10,0,0,0.4793515178904949,8.554693612069968
FAM205A,1.702955940097721,2.699270680208518,0.6308948385888326,0,217.3019981491088,9,6,0,1.110223024625157e-16,92.84363398945425
FAM205B,2.743030703655553,2.3540895978392,1.165219329873153,0.0009917258104317206,10.84295055763505,10,3,0,2.328137682638953e-13,79.20161637179262
FAM206A,0.728155802239413,0.3910042038515286,1.8622710320421694,7.92648017940989e-05,15.57574746881073,10,0,1,0.002359122663936786,25.61725776358071
FAM207A,1.648490069067741,1.46470952409645,1.125472349259599,0.3022585386858128,1.064202970226688,9,0,0,0.03992324548458892,16.17643811887137
FAM208A,0.3993446776755636,0.5927563900481264,0.6737079251784033,1.886191203226417e-11,45.0854800197194,10,3,0,0.009333606708633035,21.85994526302966
FAM208B,1.50738580907575,1.695682041328082,0.8889554600077879,8.252680382625499e-06,19.87841666545137,10,8,0,0,623.6834298037575
FAM209B,1.832034452735322,1.756484040667468,1.043012296336689,0.7264853522954562,0.1223632528835878,6,0,1,6.531200813564286e-05,26.69789700546971
FAM20A,0.6325237807157125,0.6573280637004794,0.962264987067296,0.686027289640813,0.1634198214196658,10,0,0,0.04912010204047013,16.9742909893539
FAM20B,0.1039007927284596,0.1008627240496614,1.0301208271680464,0.8995888643413759,0.01592157673076144,10,0,3,0.0009061325471144688,28.13335280311185
FAM20C,0.6457297116922178,0.4738516340982573,1.3627255141180332,0.01586015327077761,5.818312612356749,7,1,1,0,99.24886387999686
FAM210A,0.8834164380517695,0.8042504704732865,1.0984344684708676,0.3911834008769506,0.7352603478339006,10,0,0,0.002482430514570755,25.48131410554561
FAM210B,1.072384126366507,1.445665922662443,0.7417924913049944,0.0109526424001829,6.472984917139911,9,2,0,2.414226296654221e-08,51.18786037190876
FAM211A,0.5698309700275295,0.4647151521809371,1.2261940833073277,0.1872231077731656,1.73933500779458,9,0,1,0.0001535131346225294,30.78374891578278
FAM211B,1.985145331706624,1.184551795428199,1.6758619921630542,1.942901617368875e-09,36.03012759712328,9,1,0,7.771561172376096e-16,88.92348804832363
FAM212A,0.8760160905912391,0.904681942646401,0.9683138894412905,0.765505131640039,0.08895871447566606,10,0,0,0.05823217553941384,16.44056938261201
FAM212B,1.211518110670674,1.151792259550143,1.0518547078479743,0.5899157903285966,0.2904757959513518,10,0,0,0.01464326874867339,20.58164089544152
FAM213A,0.7984379919465325,0.6028097370237306,1.3245273639551391,0.02901458716409122,4.766747709300034,10,0,0,0.7965078676830413,5.417435868126631
FAM213B,1.310523782602726,1.590972159708519,0.8237251510691591,0.1414891634595029,2.161688217845949,9,0,0,0.3230106605134456,9.233157043407118
FAM214A,0.7468202298889887,0.7918616097180566,0.943119631920147,0.2839305905887702,1.148179394906037,10,2,0,7.441348470749176e-07,45.50446182744054
FAM214B,0.4677811457579171,0.4106099093702245,1.1392349163598592,0.2410534759895655,1.374422570261231,10,0,0,0.4962670523688612,8.380853940501765
FAM216A,0.7439757505718525,1.101904588608232,0.6751725678096469,0.0001448563527985947,14.43791514329678,10,0,1,0.0607968634305025,16.304076737797
FAM216B,1.601123196470869,1.93863468061581,0.8259024830620847,0.07939757162091354,3.077190431757117,10,0,0,0.06041901852488063,16.3238540156126
FAM217A,1.134094699274477,1.560800249426519,0.7266110443608492,3.812225791377521e-06,21.35701845858421,9,3,0,9.62151084249463e-07,42.78997422429529
FAM217B,1.974649485689204,2.07132292741162,0.95332768230243,0.4443125466774176,0.5851196570438333,10,1,0,4.45618686395477e-09,57.28523752417095
FAM219A,0.05114964698309243,0.04539174786227414,1.1268490285566592,0.8060154167804892,0.06030443328154433,10,0,0,0.6781264511258405,6.60540359961783
FAM219B,0.7930372279643646,0.8583939637018905,0.9238616084208352,0.5836647249684045,0.3003473827393464,9,0,0,0.3841406884174453,8.522732485334927
FAM21A,0.9505623560354874,0.981889363765408,0.9680951756012653,0.5060035536518209,0.442322614020668,9,0,0,0.000804129807733478,26.67571375645639
FAM21B,0.9708331307044812,1.106023274249142,0.8777691693364782,0.005026689731954082,7.869811340366141,8,0,1,0.001369233023733041,23.54494931759837
FAM21C,0.9384704266999119,1.010176158109205,0.9290166068228058,0.1127227528730642,2.515627534041414,8,0,0,0.0008060716767297471,24.85185530818126
FAM220A,3.0358697047914,2.775232544649893,1.0939154308506378,0.217544309364076,1.52049692413857,9,0,0,0.006014090532855509,21.46299603148873
FAM221A,0.7176973423813352,0.6770968723422883,1.059962572118517,0.6288819774022842,0.2335799284210225,9,0,0,0.003160248842898672,23.16375123636135
FAM221B,1.412967815008869,1.923975760489923,0.7344000085786265,5.418304981685829e-06,20.68342336329806,10,1,1,0.02910679392971083,18.5700962004521
FAM222A,0.5786436805972498,0.5145232390777971,1.1246210795733516,0.2527778410557395,1.307885572910891,10,0,1,4.063416270128073e-14,83.0146208544611
FAM222B,0.1663239548132566,0.1782515871058799,0.9330854076180629,0.6548021796754633,0.1998992514309066,10,0,0,0.07791579542796989,15.50710028104368
FAM223B,3.288336383866882,3.662753064040356,0.8977772528949964,0.5674341205230394,0.326994664168069,3,0,0,0.9289171041373762,0.1474715508588815
FAM226B,2.388167348363319,1.849991169929686,1.2909074309009203,0.2271921035427945,1.458354594642515,3,0,0,0.05080455390523064,5.959538569327378
FAM227A,1.619904843458276,2.166846627596918,0.7475862955998815,3.932928527294877e-08,30.18224826235382,10,3,0,0.0005057918984151533,29.63632291361137
FAM227B,1.119376952428206,1.809003048235351,0.6187811311430003,1.060262988517024e-13,55.2528290262635,10,2,0,0.0005785941414521156,29.29148913415702
FAM228A,2.179912719104257,2.592535693538124,0.8408419311401085,0.03267793069755798,4.56257373396511,10,0,0,7.663996718876298e-05,34.37896644992361
FAM228B,1.012396942472355,1.423967933757024,0.7109689189427375,0.0001277908908039471,14.67409037031757,10,0,0,0.02277617910716734,19.29784415643371
FAM229A,0.5985946422809887,0.7212528255787837,0.8299373271787663,0.3310127098331519,0.9449318712058812,10,0,0,0.10218415350939,14.61120603527797
FAM229B,0.3844944239902196,0.4893797893871454,0.785676957505183,0.4375908868779772,0.6025916825433342,9,0,0,0.3836955676835578,8.527628669513433
FAM24A,2.140254252815287,4.042556804888001,0.5294308419432545,3.176294065543317e-07,26.13944015284869,9,0,0,0.70734173638602,5.461137409000003
FAM24B-CUZD1,1.115532359350724,1.051649163059817,1.060745730168259,0.4432326385933865,0.5878991953868535,6,0,0,0.04624655119538434,11.2719641316944
FAM24B,2.3046793446214,3.389829129141364,0.679880683309005,0.0037831992615176,8.385049409198473,9,3,0,1.535087057469298e-08,52.20699633208733
FAM25A,0.7525145761462929,0.7492779950688456,1.0043195997997378,1,-3.456452850514324e-05,10,0,0,0.1855492377373913,12.52011892749397
FAM25C,0,0.6789634866223777,0.0,0.3861776795053501,0.7509434935386707,1,0,0,1,0.0001324768156791833
FAM26D,1.459418584039904,1.298233141916769,1.124157546837199,0.2904679622097986,1.117451093467025,8,0,0,0.7081335395274712,4.604222191765075
FAM26E,0.7064243445443674,0.7020567582852228,1.0062211298553871,1,-0.0006193059471115703,9,0,0,0.4268918207640534,8.067630514544362
FAM26F,2.536433949597556,2.123746921113054,1.1943202480398243,0.009040082955975581,6.814890839072177,10,3,0,1.669775429036235e-13,79.92895101419708
FAM32A,0.1659050286640392,0.09445969633072711,1.7563578447591452,0.197800331911222,1.658541728226055,9,0,0,0.3900647362678489,8.45790359605894
FAM35A,1.624532870231931,1.728866746698148,0.9396518692574326,0.1463662755195689,2.109718127874658,9,2,0,1.84297022087776e-14,82.10196968590026
FAM35BP,1.248894577344657,1.352295008098816,0.9235370757601706,0.4319344214597026,0.6176164180506021,10,0,0,0.04616820528097587,17.16672475796804
FAM35DP,1.285262803222463,1.34588026765412,0.9549607302458533,0.6374559315092458,0.2220848590004607,9,0,0,0.002669235841119999,23.60421535583555
FAM3A,0.2308917296934204,0.3138753505204523,0.7356159995060694,0.1260289614494163,2.340748786220502,10,0,0,0.2110692731157777,12.03989996944347
FAM3B,0.9802217765543432,0.9724589952715113,1.0079826309598428,0.942454824245308,0.005210648474530899,10,0,0,0.004310986080097723,23.99388685050326
FAM3C,0.1711356752934013,0.1402814383611843,1.2199452564264148,0.4281098942339068,0.6279455725975822,10,0,0,0.8956871035478704,4.229237536640539
FAM3D,1.206599978127098,1.541512945979547,0.7827374925874332,0.012800477345841,6.196478115261925,10,0,0,0.07461527823222402,15.64760492236928
FAM43A,0.4268932929148427,0.5469612534634836,0.7804817804033775,0.03613857937429699,4.390553491351966,10,0,0,0.1486657782925085,13.31969798958562
FAM43B,0.4876893717156963,0.5632880910908836,0.8657903112618976,0.2964024103118104,1.090310554631287,9,0,1,6.453848566678744e-11,64.36135770096007
FAM45B,0.4033384749633121,0.3379643172490723,1.1934350887879697,0.18007734439491,1.79698563657621,10,0,0,0.03246697349235605,18.2420472053891
FAM46A,0.2174965760115458,0.2987734942089851,0.7279647633648921,0.1097466103956952,2.557866339328029,10,0,0,0.3387025644537224,10.14717487701455
FAM46B,0.4920682953176861,0.5120993824514717,0.960884375532939,0.7241688802535748,0.1245332610415062,10,0,0,0.1624551041579876,13.00334187674162
FAM46C,0.2085980210701508,0.1798731763091882,1.1596949881598064,0.3934035703443003,0.7283960972936256,10,0,1,0.0003221184044562841,30.78600941187233
FAM46D,0.566427030678081,0.8954554595847976,0.6325574595756224,3.83588290220338e-06,21.34515828957592,10,3,0,4.97186414927242e-07,46.44801920481405
FAM47E,1.942559729651661,2.521457897801046,0.7704113288370829,3.051242644491747e-05,17.38562921906851,10,0,1,0.02653222395099097,18.84626988962555
FAM49A,0.04115815620896119,0.03649616237242618,1.1277392891055655,0.7689818711230607,0.08626375095400363,10,0,0,0.2953659352916078,10.72034555117943
FAM49B,0.02301205135871979,0.01102816660040972,2.0866615632978234,0.2184472354805995,1.514542579448971,10,0,0,0.4867872063850246,8.477954218962623
FAM50A,0.08066295132943192,0.1871609052689107,0.4309818400030514,0.0006209435905807359,11.71211935747942,10,0,0,0.4790070576369149,8.55826141860689
FAM50B,2.514929025624306,0.6293757774309003,3.9959100998297035,0,321.4599433585481,10,4,0,0,870.9235345071429
FAM53A,1.917172916855537,1.486987441182079,1.2893000060118076,0.004654095383609169,8.00917430118352,8,1,1,2.525535336417306e-12,68.84705575215776
FAM53B,0.685144930711954,0.939194658354724,0.7295025845996475,0.0007198604024596378,11.43725546403584,10,0,0,0.004156785304832655,24.0929285629245
FAM53C,0.25834999075405,0.1909091655471139,1.353261327258238,0.07263747756613281,3.222390573230768,10,0,0,0.00179499831258656,26.34284503948584
FAM57A,0.5436414329029517,0.8821814693750971,0.6162467154156458,0.0002515881048473778,13.40026982078234,10,0,1,0.09868491093029585,14.72795074288661
FAM57B,0.3618252969520617,0.2161783085552385,1.6737354426085125,0.01485118979850975,5.934036040492174,9,2,0,3.359124089996612e-11,65.79538969230543
FAM58A,0.5785998229318815,0.7247717782771681,0.7983200233144463,0.1111863553176163,2.537277464431099,9,0,1,3.915886471639318e-06,39.53156796936491
FAM5B,0.1823598317986873,0.2160188878818914,0.8441846617523222,0.1845348037200871,1.760719446141593,10,0,10,1.181525698390473e-07,49.78650110068338
FAM5C,0.07993980610975371,0.09781399395932143,0.8172634903651804,0.2874171700635924,1.131680494851025,9,0,0,0.1097086474550175,13.06275282393653
FAM60A,0.1935155138210622,0.1281472044841581,1.5101032800523175,0.1180685719019247,2.442756677585749,9,0,0,0.1712197964365393,11.5745448600328
FAM63A,0.9581001472128453,1.061841579367663,0.902300461603136,0.1794042762075791,1.802552002693119,10,0,0,0.0005091875297726922,29.61918969804174
FAM63B,0.6018527393829838,0.5607012523329233,1.0733928930581846,0.4735626277037285,0.5136509892436152,10,0,1,0.00758916978442159,22.43822464915866
FAM64A,1.045340437973388,1.484312663264693,0.704258923234003,0.0003920155515571011,12.56987141088757,10,0,0,0.03374782427077783,18.12525789661959
FAM65A,0.8328336516800593,0.8713283380528113,0.9558206881475042,0.388680356577771,0.7430664359781076,10,0,0,0.05952929205888668,16.37087056021119
FAM65B,0.7045266163737458,0.6101570901103855,1.1546643115239186,0.01627446754176676,5.772974304716627,10,0,1,1.793949544470763e-09,59.34316179301095
FAM65C,0.8931501335118752,0.9812469353830597,0.9102195393488864,0.0977131274729508,2.742478151958494,10,1,0,2.733648097230645e-05,36.90759564543987
FAM69A,0.07628680018143073,0.1115881316709791,0.6836461820721635,0.1252589268164951,2.350299663799888,10,0,0,0.3965701083001323,9.452782507258235
FAM69B,0.5655489904026297,0.5839871226818482,0.9684271594987491,0.8061452918755384,0.06022207105706912,8,0,0,0.03740768260030325,14.89209888499499
FAM69C,1.220246958377467,1.189977785969411,1.0254367541688163,0.7839455182498695,0.07517522819034639,9,0,1,1.649736139586189e-06,41.54286744404453
FAM71A,2.246899547584205,1.969076817686735,1.1410928854588087,0.009995945271091822,6.635619052191032,8,3,0,0,103.7147510043797
FAM71B,1.468741029552948,1.783490979035111,0.8235203019347783,0.0004930792055702904,12.14165800805495,10,2,0,1.34926159134352e-09,59.98561630176846
FAM71C,1.928504662682507,1.999073411251513,0.9646992710863846,0.6809580221606031,0.1690493991300173,9,2,0,9.591946803499951e-08,48.06710174882392
FAM71D,1.306378695688014,1.534080653284772,0.8515710649833157,0.0192222652804912,5.481181223367457,10,0,1,5.037090137993694e-05,35.41303227000753
FAM71E1,1.817500299604064,2.149628508715502,0.8454950668151031,0.1004607972794014,2.698212887897171,10,0,0,0.7307338307427453,6.091430258124092
FAM71E2,2.384205524959507,3.138095006011038,0.7597620595911049,1.943922800506925e-11,45.02643627126236,9,2,0,3.119288605191173e-09,55.77566835204198
FAM71F1,0.7034019344355116,0.8649051119885502,0.8132706405426163,0.03880861300037397,4.269225604326493,10,0,0,0.03918017219046632,17.67162323191587
FAM71F2,0.9674491781491584,1.220814038789483,0.7924623631527432,0.01212686032517885,6.292226762227074,10,0,1,0.002722137952046677,25.23479614773896
FAM72A,0.3388913192384294,0.3366358890452713,1.00669991010036,0.9795446881333612,0.0006573962937181932,10,0,0,0.2645129862799895,11.16583380245311
FAM72B,0.3645080090769584,0.342248527450445,1.0650389405393028,0.7534571151777002,0.0986488633461704,9,0,0,0.1288272376414381,12.53640642243681
FAM72D,0.3834735603033758,0.3382512150093785,1.1336945538916792,0.5343201309516463,0.3861688348215466,9,0,0,0.2731407722594016,9.885691271061205
FAM73A,0.5189100254304041,0.4654298411061655,1.1149049321743847,0.2319744559527928,1.428713835695817,10,0,0,0.000356838315619834,30.52614030978293
FAM73B,0.4067935110029142,0.3442930313073043,1.1815328049431941,0.1236358899613088,2.370645872468231,10,0,0,0.04099240029251683,17.53317874130516
FAM76A,0.351057294585384,0.3359836498058914,1.044864221185171,0.878918904783257,0.02320742648589658,10,0,0,0.02793449949431637,18.69289754529109
FAM76B,0.1039163456119777,0.03907001784530491,2.659746561248767,0.0006598324316643422,11.59911410717859,10,0,1,4.140337573721453e-05,35.8938486835591
FAM78A,0.1325549641994998,0.1987879326082434,0.6668159503460874,0.08074212997816776,3.049899683856893,10,0,0,0.2684107884275115,11.10752250148107
FAM78B,0.1100423656554253,0.02386196253281857,4.611622598270299,1.90504638883926e-05,18.28194065143998,10,0,1,0,97.72032624795384
FAM81A,0.2589582653274057,0.1922461667654348,1.3470139336685358,0.05113931185216591,3.803704827179899,10,0,1,0.009892513235477463,21.69642806728552
FAM81B,0.7280237444535038,0.9544768315200358,0.7627463762468724,0.0006796843579592871,11.54399487683622,10,0,0,0.2349334230790856,11.63077755496852
FAM83A,1.12882869153487,0.9544004982871499,1.1827620517390383,0.05233338424733902,3.76507905404651,9,0,1,0.00160449809000629,24.9189266351168
FAM83B,0.7561465217306045,0.7218689298573852,1.0474845092446232,0.4280620422767034,0.6280756925552851,10,0,0,0.2888847337374435,10.81102895842923
FAM83C,1.170392442760706,1.024657904282102,1.1422275062433729,0.02969407372247468,4.72691653756192,10,0,0,0.06061935052035505,16.31335427056911
FAM83D,1.123715371933554,0.9614049462280062,1.1688262852634153,0.01926089044108759,5.477672330398491,10,0,0,0.04877149272233983,16.9964567044226
FAM83E,1.64780576979576,1.377088505189366,1.196586685304709,0.01300386197154679,6.168584430470219,9,0,0,0.05463500954055578,15.24046453485062
FAM83F,0.876582004898222,1.07314379507888,0.8168355526239519,0.01052483434938922,6.543832992796524,9,0,0,0.009721433356862819,20.16726145764915
FAM83G,1.005418862933895,0.9985297549387874,1.0068992515856774,0.9252943228232329,0.008792232234554831,9,0,0,0.001582371311145803,24.95453978342994
FAM83H,1.01684274461473,0.7087080868396685,1.4347836062505253,4.809677126571543e-07,25.33867570015718,8,2,0,4.755525306876507e-08,47.35665633499593
FAM84A,0.3347424764101966,0.407857297524322,0.8207343069305625,0.2243009810978615,1.476639906240962,10,1,0,7.183455930093174e-07,45.58711694964313
FAM84B,0.4408445770219798,0.408750785439263,1.0785167704282874,1,-1.29001850869372,10,0,1,2.270414750060734e-05,37.35915592238234
FAM86A,1.283801552912142,1.114705648432345,1.1516955661950787,0.1013389217770726,2.684344460285502,10,0,0,0.01573069231750635,20.37561318548615
FAM86B1,1.33158840846814,1.152045843049361,1.1558467195572235,0.09581728372043274,2.773819400887078,9,0,1,0.0005696454675299112,27.54200644007142
